,Title,Published_date,View_count,likeCount,favoriteCount,Month
16120,कर्णाली प्रदेश सरकार भन्छ - २७ हजारलाई कहाँ क्वारेन्टिनमा राख्ने ?,2020-05-30,1781,38,0,May
16121,स्थानीय तहको उदासिनताले बल्लबल्ल आएकाहरुको बाटैमा विचल्ली,2020-05-30,748,14,0,May
16122,भारतबाट महिनौँ दिन लगाएर लालाबालासहित नेपाल फर्किनेको सीमा नाकामा बिजोग,2020-05-30,886,16,0,May
16123,"Kantipur Samachar | कान्तिपुर समाचार, १६ जेठ २०७७",2020-05-29,53781,960,0,May
16124,Your Opinion On Caste Discrimination | Call Kantipur - 28 May 2020,2020-05-29,1814,29,0,May
16125,"Pradesh Bishesh | प्रदेश विशेष, १६ जेठ २०७७",2020-05-29,7916,202,0,May
16126,Call Kantipur Quaran-tunes With Chhewang Lama | 28 May 2020,2020-05-29,3166,125,0,May
16127,Kantipur News | Full English News - 29 May 2020,2020-05-29,3301,101,0,May
16128,जब जबर्जस्ती गर्नेलाई नै किशोरी जिम्मा लगाइयो..,2020-05-29,20954,392,0,May
16129,"''शब्दका चित्रकार'' रत्नशमशेर सम्झनामा मात्र, ८२ वर्षको उमेरमा निधन",2020-05-29,1883,54,0,May
16130,"स्वास्थ्य क्षेत्र उच्च प्राथमिकतामा, धेरै कार्यक्रमको निरन्तरता, केही योजना महत्वकांक्षी",2020-05-29,1745,25,0,May
16131,"कृषि क्षेत्रको बजेट ७ अर्बले बढ्यो, ४१ अर्ब रुपैयाँ विनियोजन",2020-05-29,1191,18,0,May
16132,"प्रदेशको बजेट ८ अर्बले घट्यो, स्थानीय तहको ३८ अर्बले बढ्यो",2020-05-29,867,22,0,May
16133,बजेटमा कस्ता छन् त छुट र सहुलियत ब्याजका कार्यक्रम ?,2020-05-29,2034,31,0,May
16134,स्वास्थ्य क्षेत्रलाई उच्च प्राथमिकतासहित ९० अर्ब ६९ करोड,2020-05-29,633,8,0,May
16135,"१४ खर्ब ७४ अर्बको बजेट सार्वजनिक, ७ प्रतिशत आर्थिक वृद्धिको लक्ष्य",2020-05-29,772,15,0,May
16136,"Kantipur Samachar | कान्तिपुर समाचार, १५ जेठ २०७७",2020-05-28,47844,891,0,May
16137,आर्थिक बर्ष २०७७/७८ को बजेट कस्तो आयो त ? | बजेट बहस,2020-05-28,7619,201,0,May
16138,Kantipur News | Full English News - 28 May 2020,2020-05-28,3595,106,0,May
16139,Mero Desh Mero Nepal - Official Music Video,2020-05-28,10310,521,0,May
16140,काठमाडौंमा अहिलेसम्म एउटै पनि क्वारेन्टिन छैन,2020-05-28,7581,151,0,May
16141,जातीय वा लैंगिक विभेद  विरुद्धका कानून कार्यान्वयनमा हेलचेक्र्याइँ,2020-05-28,2801,65,0,May
16142,गड्डाचौकी नाका भएर तीन दिनमा सात हजार नेपाली भित्रिए,2020-05-28,7889,89,0,May
16143,अपराधिक घटनामा समिति बनाउने अभ्यासले कस्तो नजिर बनाउला त ?,2020-05-28,4993,100,0,May
16144,अर्थतन्त्र उकास्ने लक्ष्यसहित नयाँ आर्थिक वर्षको बजेट आज आउँदै,2020-05-28,3655,84,0,May
16145,आगामी वर्षको बजेटले कुन कुन क्षेत्र समेट्ला त ?,2020-05-28,891,22,0,May
16146,भारतबाट स्वदेश फर्किनेको चाप बढेसँगै दुई सातामै संक्रमण तेब्बर वृद्धि,2020-05-28,791,18,0,May
16147,Lockdown डायरी | Episode 26 | 27 May 2020,2020-05-27,3296,47,0,May
16148,"Kantipur Samachar | कान्तिपुर समाचार, १४ जेठ २०७७",2020-05-27,51159,889,0,May
16149,Advantages And Disadvantages Of Online Classes | Call Kantipur - 27 May 2020,2020-05-27,3169,72,0,May
16150,"Pradesh Bishesh | प्रदेश विशेष, १४ जेठ २०७७",2020-05-27,3526,132,0,May
16151,Kantipur News | Full English News - 27 May 2020,2020-05-27,6205,123,0,May
16152,"स्वास्थ्यकर्मी : फ्रन्टलाइनमा पनि, जोखिममा पनि",2020-05-27,5068,73,0,May
16153,"सीमानाकाबाट नेपाल पस्नेको थाप थेग्नै मुस्किल, भारतीय नागरिक पनि उत्तिकै",2020-05-27,4912,81,0,May
16154,आउँदैछ भोकमरी ल्याउने किरा !,2020-05-27,18759,379,0,May
16155,संक्रमणग्रस्त बाँकेको नरैनापुरमा सेना पुगेपछि...,2020-05-27,5962,104,0,May
16156,सीमा नाकामा भारतबाट स्वदेश फर्कनेहरु बढेको बढ्यै,2020-05-27,2610,40,0,May
16157,भारतसँग सीमा जोडिएका २८ जिल्ला असुरक्षित,2020-05-27,4760,132,0,May
16158,आय बढेको र गरिबी घटेको तथ्यांकसहित आर्थिक सर्वेक्षण प्रतिवेदन,2020-05-27,1365,31,0,May
16159,प्रदेश ५ - जहाँ संक्रमण उच्च छ,2020-05-27,1145,19,0,May
16160,संक्रमण तीब्र रूपमा फैलिएका बारा र रौतहटमा परीक्षणका लागि किट अभाव,2020-05-27,535,13,0,May
16161,भुल्केमा कसरी नियन्त्रणमा आयो त कोरोना भाइरस ?,2020-05-27,1212,16,0,May
16162,"Kantipur Samachar | कान्तिपुर समाचार, १३ जेठ २०७७",2020-05-26,44845,801,0,May
16163,"Pradesh Bishesh | प्रदेश विशेष, १३ जेठ २०७७",2020-05-26,2045,37,0,May
16164,भारतले सहमति कार्यान्वयन गरेन ।   | Sarokar with Nimesh Banjade | 26 May 2020,2020-05-26,151093,951,0,May
16165,Caste Discrimination Leads To Death Of 3 Youths | Call Kantipur - 26 May 2020,2020-05-26,2160,61,0,May
16166,Kantipur News | Full English News - 26 May 2020,2020-05-26,2318,45,0,May
16167,पीसीआर परीक्षणको नतिजा आउने समयबारे सर्वत्र चासो,2020-05-26,3719,105,0,May
16168,कोरोना नियन्त्रणमा कहाँ चुक्यो सरकार ?,2020-05-26,2115,26,0,May
16169,"कृषि मन्त्री भुसाल भन्छन्- 'अनुदान खारेज हुन्छ, कृषिको लगानी माटोसम्मै पुग्छ'",2020-05-26,1800,36,0,May
16170,भारतमा कोरोना भाइरसको संक्रमण बढदै गएपछि सीमानाकाबाट नेपाल आउनेको लर्को,2020-05-26,4338,95,0,May
16171,आफ्नै सुरक्षाका लागि तिरेको करबाट पनि श्रमिकले विपदका बेला कुनै राहत पाएनन्,2020-05-26,2268,64,0,May
16172,भारतमा बस र रेल सेवा सुचारु भएपछि नेपाल आउनेको संख्यामा वृद्धि,2020-05-26,1297,28,0,May
16173,Lockdown डायरी | Episode 25 | 25 May 2020 : खाडीमा नेपाली - श्रमिकदेखि राजदूतसम्मका आवाज,2020-05-25,3254,47,0,May
16174,"Kantipur Samachar | कान्तिपुर समाचार, १२ जेठ २०७७",2020-05-25,56108,983,0,May
16175,Happy Eid-ul-Fitr 2020 | Eid Mubarak Wishes | Call Kantipur - 25 May 2020,2020-05-25,1023,19,0,May
16176,"नेपाली भूमि कालापानीमा यति ठूलो भारतीय फौज, के हुँदै छ तयारी ?",2020-05-25,81691,1725,0,May
